ID,Reviews,Ratings
13276,"I love these earrings. They are even more beautiful in person. The colors are true and the crystals are clear and sparkle. I usually go for darker colors but these are so nice, that i am glad i stepped out of my box.The seller was great & the product was packaged and shipped well.I recommend these earrings and seller.Happy shopping
",5
17177,"I love these earrings. They are really beautiful and so shiny that even with my long hair they're noticable.If you're interested in the size of the earrings, I would say that they're about the size of a quarter. Someone mentioned thick posts. The posts are the thickest I have seen but I like them. Every other pair of earrings I own have bent posts because I forget to remove them before going to sleep. Not these.The price is fantastic and they come in a nice box. Perfect affordable gift!
",5
15694,"I LOVE these earrings. They are really pretty and go with several outfits. They are so delicate and elegant looking!
",5
16653,"I love these earrings. They are the right size and the right price!!! I had read previous positive reviews on these earrings, so I bought them and I wasn't disappointed.
",5
14204,"I love these earrings. They are very classy and go with so much. I highly recommend them.
",5
16693,"I love these earrings. They fit perfect and shine like the sun.I am really impressed with the quality. The price was reasonable.I shopped around before I purchased these from Amazon.
",5
16535,"I love these earrings. They're quite small, but they never catch on anything, and add a bit of polish to whatever you're wearing.
",5
13734,"I love these earrings. Unlike other small hoops, the diamond looks very round . I like the clarity of the CZ. Very classy looking, durable earrings. Very pleased.
",5
15764,"I love these earrings. Very shiny and the box it's well presented,but i think there's a big space underneath the stone that makes it look funny. there's no picture showing this, so you don't know it 'till you get them.I recommend it.
",5
15147,"I love these earrings. When I bought them, I thought they would probably be cheaply made. To my surprise, they are very nice! I especially like the size (about the size of a US quarter coin). In addition, the seller shipped them super fast. Buy them, you won't be sorry!
",5
14308,"I LOVE these earrings... I think I actually ordered them/got them from here maybe 2 years ago... I wear them nearly everyday... these ram's head earrings have always been my favorite... they are hard to find if you DON'T want yellow gold (I would like a pair in white gold too) but these particular ones are holding up perfectly I love them!
",5
13278,"I love these earrings-colors are beautiful, easy to put on, they go with so many clothing colors! I LOVE THEM!
",5
16756,"I love these hoops! They are so comfortable to wear and are a nice size if you want a hoop but don't want the dangers of catching them on anything.They were a bit smaller than I thought they would be, but once I put them on, I was hooked. I have short hair so they are visible regardless. If you have longer hair, these earring might be hidden.I'm glad I stumbled upon these - quite by accident. They are a replacement pair for ones my husband bought me that were almost 2"" across and made me look like DUMBO.The earrings are packaged nicely too. They come in a nice pouch with a authenticity tag.I highly recommend these earrings. Buy with confidence.
",5
17096,"I love these hoops, they are a great everyday earring. Well made and good looking. I wear mine several days a week and have had them for over 3 years now.
",5
16794,"I love these hoops. They are small, which is what I wanted, and I can use them every day. After reading some of the negative reviews, I hesitated to order them. However, I figured I could always send them back if I did not like them. Needless to say, they are NOT going back!
",5
16590,"I love these little hoops!! Even though, I'd read all the reviews about how tiny they are, I don't think I was quite prepared... they are indeed TINY, but wide with a great finish .... perfect for everyday.... !!! They shipped quickly, I got them earlier than expected and I HIGHLY RECOMMEND these ...
",5
15861,"I love these so much that, after being given to me as a gift, then losing one, I had to order another pair. Thankfully my friend still had the sellers information so I could!
",5
12798,"I love these! The color is great, but I'm prejudiced, as I'm a big fan of red.They are a nice size, and I wear them either in my 2nd ear peircing or the main peircing.
",5
15472,"I love these. When they are sent they come in a container to ensure they don't get damaged. They give you a catalog that has other designs and styles available. I highly recommend this to anyone that enjoys unique jewelry.
",5
14160,"I love this anklet. It's pretty dainty, really shiny, and fits nice below the ankle. It's a great everyday summer piece!
",5
13075,"I LOVE this beautiful necklace. I bought it for a friend for Christmas, and was tempted to keep it for myself. The weight is good and the length is just right.
",5
15773,"I love this beautiful set. Buy one for yourself. Be aware, tho' that the bracelet is short for a 7-1/2 in., which makes it very difficult to fasten without help.
",5
12741,"I love this belly ring. I have lost the balls to it, but it was one of my favorite ever belly rings.
",5
13969,"I love this bracelet it sparkles beautifully in the sun. I received it quickly too.
",5
17910,"I love this bracelet since it is gold and has the different stones. I get many compliments and wear it all the time. Highly recommend it!
",5
17553,"I love this bracelet. I wear it all the time and it is very comfortable for everyday casual wear.
",5
14971,"I love this bracelet. It is very sexy. I ordered this at Christmas for my boyfriend. Came quickly, looked even better than in the picture. He has worn this for a year (without taking it off once) and it still looks just as good. No tarnish, no breaks, no pinching and is very well made.Nov 27, 2012~My man has been wearing this for almost three years now. Very masculine and sexy, excellent quality. He says that is is very comfortable as well.(It doesn't pull the hair on his arm) The style for this is sexy and sophisticated, it doesn't look like he is trying to be a teenager or a gigolo but is still very sexy. Nice weight and durable as well. This looks 10x better on than in the picture.
",5
13537,"I love this bracelet. It's my favorite piece of jewelry I own. Very comfortable, doesn't fall off, doesn't turn your skin green, and is just lovely. Worth the money - I'm almost tempted to buy another one for my other wrist! =D
",5
19509,"I love this bracelet. The message fits my personality and I am always getting compliments on it. People always want to look at it. From the price I knew it would be silver toned, not real silver. Despite this, its very cute, particularly the writing and a year later my bracelet still looks great.
",5
15668,"I love this bracelet. Very nicely made. Perfect size! I use it to hold my 15 year gold service award pendant from my job.
",5
15701,"I love this bracelet. Very nicely made. Perfect size! I use it to hold my 15 year gold service award pendant from my job.
",5
19194,"I love this case. A friend had this same case and i liked the fact that you can see thru it. All of my earings were in boxes and i had to search thru them all to find the one i wanted - now i can see them all thru this clear box - it is really a great thing and - No MOre Boxes!!
",5
17460,"I love this chain so much I have worn it probably at 2 dozen times since I bought. I usually wear it with my 22 and 24 inch chains. thanks brenda mckenzie
",5
18022,"I love this charm! I'm a reptile lover (you can tell by my nickname) so this was an absolute must-have for my charm bracelet. Very good quality, good price too! Looking forward to ordering more charms from this line in the future!
",5
14395,"I love this charm! It's the perfect size and it is sturdy and the color is lovely! I'm so happy that I chose it.
",5
13014,"I love this charm. Very generous size and appears to be well made. Great gift for my preteen granddaughter.
",5
15220,"I love this Craft Armoire. I have asembled it - the majority - on my own. Which amazed me. It looks great and fits my needs. . . as a mini art studio.. Have recommended it to friends and family.
",5
12554,"I love this cross. The cross is exactly as the company described it. I wear it all the time. It was sent right away and receieved within a few days. I am very happy with it.
",5
17276,"I love this earing. I wear it almost everyday. You can wear it to work or just casual. Very and easy to the ears.
",5
13688,"I love this earings i wore this every day they are beautiful and cheap.
",5
19108,"I love this earring holder! I know it must be for a store that sells jewelry instead of a private owner but I think it is perfect. I can always see all my earrings; colors, styles, when I'm missing one. Anyone who is tired of shuffling through their earrings in the mornings or who says, ""Oh, I forgot about those!"" should get one.
",5
19191,"I love this earring holder. I have LOTS of earrings and I used to hang them on a sewing circle on the wall, but the silver tarnished quickly since I used a humidifier in my room. This keeps them protected, and allows me to see them all at once. I love it!
",5
19111,"I love this earring holder. It shipped quickly, it's of good quality - just what I expected - and I love it.
",5
84,"I love this earring! The blue topaz is a lighter shade of blue, but it's pale with no cloudiness so it is very sparkly. The hoop size is very comfortable and the unique post/hinge/clasp is great, (no backings to lose!). I have to say it's great for that everyday goes with everything wearability. For the low price, you can't go wrong. (And even better if it's on special!!)
",5
16852,"I love this earrings! They are the perfect size to wear with all different charms. they are light but they look very sturdy!Just love them!
",5
15574,"I love this earrings. It's adorable and looks beautiful on my 6yrs old daughter. It's very well secured and I don't have to worry about loosing one of them. It's not that cheesy thin wired earrings that Amazon sells at times. It's very well made. I am completely satisfied.
",5
17408,"I LOVE THIS FLAMINGO. I'VE GOTTEN SO MANY COMMENTS ON IT. I COLLECT FLAMINGOS AND IT IS SO ME. I AM SO HAPPY TO INCLUDE IT TO MY COLLECTION.
",5
19079,"I love this holder---it was a great purchase for me. Now I can find all of my earrings all of the time. Excellent transaction!
",5
17570,"I love this item. I got it as a tribute to my dog. It fits perfectly inside my Circle of Life pendant.
",5
13992,"i love this itemit looks really nice and everybody who saw it said looks really good. It was on time too
",5
18947,"I love this jewlery box. I bought it for my daughter because I had a similar one when I was growing up. The quality is better than I expected... very cute!
",5
16014,"I love this little thin band. I wear it on my thumb and it is thin enough that it doesn't bother me while I am working. Silver is my favorite colour when it comes to jewlery and this little ring shines and silver is so easy to take care of. I love it!Sterling Silver 2 mm 1/16 in. Thin Wedding Band / Toe Ring / Thumb Ring size 8
",5
13802,"I love this locket and I love that I can put bigger pictures in it.
",5
18684,"I LOVE THIS NECKALCE! This necklace was the best birthday gift ever from my husband. We are currently expecting our 2nd child, so this necklace said it all, a happy family. Looking at the photo on Amazon, you would think the charm is more 3D, but it is not. The children are quite flat, which is fine, it is absolutely beautiful. It does look so beautiful in person, the picture doesn't do justice.I see other reviews complaining of the chain being too short.. yes it is a shorter chain, but it is the perfect length for me. I don't want my necklace hanging down very far. It shows off perfectly on the vneck of my work shirt.I have recieved so many compliments on this necklace so far. It just shows the value of family and I can't say it enough how much I absolutely love it. This is a great gift that can be from anyone and would be a treasured gift!
",5
15414,"I love this necklace and have had many compliments on it. I have always wanted a snowflake pendant and I am so happy with this one.
",5
16511,"I love this necklace especially the price. It is so deceiving to look at on the screen. It is beautiful.It shimmers! i should have bought one for each one of my daughters!
",5
14621,"I love this necklace girlfriend fell in love with it when she opened up the box. the only bad thing is is that the chain pulls her hair. different chain would be nice but it is a great necklace
",5
15643,"I love this necklace!The length is perfectIts subtle enough to not be ""geeky""Elegant and casual enough to be worn with anythingYet cool and recognizable by any true ""Bleach"" Fan.5 Stars! Highly Recommend.
",5
18001,"I love this necklace, I wear it everyday and it still looks as great as when i bought it. It 's a great quality and it was very affortable.
",5
12372,"I love this necklace, it's so great! I think any Naruto fan would enjoy this piece of konoha pride! it's a wonderful accessory
",5
19405,"I love this necklace, the design is really nice and it's not too small or too larg . And usually I have an allergic to copper but this is the first time I wear something made with copper and didn't got any allergic at all. That's why I wear it all the time. Thank you
",5
14031,"I love this necklace, there are other versions of this flip flop necklace out there, but this is the most stylish one I saw.
",5
12566,"I love this necklace. I actually bought the Loving Family 4 person one first for myself. I loved it, and got so many compliments on it, that we ordered the 3 person one for my mom for Mother's Day. I definitely recommend it. :)
",5
4,I love this necklace. It is great for everyday wear and is very durable and cute. I have small children and they love it.,5
18681,"I LOVE this necklace. My husband bought it for me for Christmas, just after I became pregnant with our second child. What I really love about this necklace is that I am able to wear it! I have a nickel allergy, and usually when I wear silver chains it makes the back of my neck itch and causes hives(because the chain is silver but the clasp is not)! I am so happy to say the clasp of this necklace seems to be nickel free, probably silver as well. I can wear it all day with no irritation. I have worn it many times. It is the only silver necklace chain I have been able to wear. I am SO happy with it! And, besides that, it is a really adorable pendant and I have gotten several comments on it.
",5
18222,"I love this pendant and it is so unique. I have gotten compliments, and am going to give this as a gift to my freinds and family.
",5
45,"I love this pendant! It is a beautiful color of blue and goes with just about anything. I get a ton of compliments everytime that I wear it.
",5
17988,"I LOVE this pendant! It's so cute! And a good size. Not very small, not very big...somewhere in the middle. It is an inch long from the end of the babies tail to the tip of the mother's snout. Close to a half inch at the widest points which are the tip of the mother's dorsal fin to the tip of the mother's pectoral. I hope this makes sense for you to picture in your mind. It's very well made, excellent quality and a solid piece of silver. Has some good weight to it. Very shiny, and I LOVE that synthetic blue opal! It has a great sparkle ""glitter"" to it. The shine it has can not be captured by photo. It can't do it justice than the beauty you see in the real pendant. I just love that blue. It is my birthstone color and my favorite color too. Actually, I got this for Mother's Day...which is an excellent gift for that! It's a mother and baby! So cute! The baby is just too cute! There also is cubic zirconia's for each of the eyes too. I recommend this...especially on Mother's Day, or a new mom!
",5
14899,"i love this pendant, every time i wear it people want to know where i got it, back in the 70's we bought items that reminded us of the eagles and lynn skynn's Free Bird. so when i wear it it reminds me of the good old days. yeah i know it's a pheonix, but whn i bought it was called an eagle.(ebay)
",5
15442,"I love this pendant. I like the way the globe comes out of the caged. I wish I would have bought two.
",5
17637,"I love this pendant. The necklace I immediately gave to my son as a toy- not impressed- but the pendant is just great. 1 inch across and about 1 1/2 inch high and a little over 1/8 inch thick, it feels good on. Though you can feel the cutouts, they aren't lifted enough to be catching on clothing and such. Very satisfied!
",5
16385,"I love this pendant. Unfortunately, I wish it was larger... so watch what size you order.. this company stocks many different sizes. Otherwise, it's a great piece!
",5
15216,"I love this piece! I bought it for scrapbooking. It does not hold ALL my stuff, but the rest is concealed in a closet and this is the only piece of furniture that's out in the open. I keep my Cricut in it, my tool turnaround, and cutters (adding pics for this review). The desk is a nice size, sturdy too. Both boxes came double boxed in a shipping carton that was padded with styrofoam all around the edges. I received them within a week of placing my order. They are very heavy, so I had the delivery man put them in the garage and then I made several trips up and downstairs with the individual pieces, laid them out in my hallway, and began assembly. The assembly does take an average of 3 hours (my teen helped me) and special attention just needs to be paid to the extension slides. Other than that it was very easy to do. I recommended having an electric drill with a phillips head on it. I've owned Sauder pieces in the past, and although they are heavy, pressed wood, they are fairly durable,even with all the moves we've made.
",5
19559,"I love this piece! We've purchased from Harris Michael before and this is one of my favorites.
",5
15132,"I love this pretty blue butterfly. It's not too long or delicate but very feminine
",5
19261,"I love this product. It looks really nice once you get your earrings in it. Easy to find the pair you want to wear.
",5
14235,"I love this product. its great quality and was the delicate simple 8 g piece i was looking for. only catch is its insanely expensive. i've recently lost mine and i can't decide if i want to pony up the $50 for a new one. It's a lot for a piece of jewelry that essentially an over sized staple.
",5
14999,"I love this product. The symbol of life!!! I bought plenty to share with my friends and family alike. Thank you.
",5
18300,"I love this ring and get so many compliments! It's easy to open but not too obviously hinged. The only downside is that if you gesture too vigorously you might hit your hand off the wall and knock off a pearl... :(
",5
15880,"I love this ring because of it's size and boldness. I love chunky jewelry that doesn't look cheap. This ring is goth-light and not overbearing. I would love to see more rings like this one on amazon.
",5
18806,"I love this ring I get so many compliments on it and when the light hits the reflections is outstanding
",5
17705,"I love this ring- It's so cool and I love it's uniqueness. It can be tricky to put together, but once you get the hang of it, it is possible. Plus, it's fun to try to figure it out (it makes it all the more exciting when you finally do get it together!) I would definitely reccomend, if you have some time/patience to learn how to reassemble it.
",5
17911,"I love this ring! Classy and elegant but casual enough to wear whenver! Received my package very quickly and the prices were great. I am definitely going to order again.
",5
15386,"I love this ring! I wear it as my engagement ring for the time being and not a single person has detected that it isnt real. I have gotten more compliments than i can recall. My only small complaint is my hair gets cought in it at times as well as little fuz. Overall i would reccomend this ring to anyone who even slightly likes it!
",5
14486,"I love this ring! It is not at all bulky, and much prettier than the picture. I am also a 'Charmed' fan and now I have ring to prove it. Many compliments from friends, family and co-workers.
",5
15387,"I love this ring! It is very femanine and sparkles but not over the top. I would highly recomend this ring.
",5
15874,"i love this ring! it looks antique...reminds me of Edwardian style jewelry a little. great buy!
",5
18880,"I love this ring! It looks great and feels comfortable! I love the hematite stone - gives the ring a more gothic look. It matches my charm bracelet where all the charms open up to reveal something inside. These rings are a cool novelty and fun to wear!
",5
18838,"I love this ring! It makes a great addition to any outfit and takes a massive beating quite well. I have been wearing this ring daily for almost two years and it is in great shape.Highly reccomend.
",5
57939,"I love this ring! It was very reasonably priced, and is very cute. I bought it for myself for my birthday, and I wear it every day! Perfect gift or just to treat yourself
",5
17728,"I love this ring! It's interesting to look at, and I like the design. I haven't taken the string off for fear of not being able to figure out the puzzle. Maybe one day I might try it, but I like it so much I don't want to chance it now. Shipped fast.9/26/07 - update SOLUTIONThe following is a step by step solution for a thin band, four link puzzle ringSterling Silver Celtic Knot Puzzle Band Ring (Size 5,6,7,8,9,10). I e-mailed Silver Insanity and asked for the solution to this particular ring, and this is what I received. I did not edit any of the information sent. It's a bit wordy, but it works. I hope this helps everyone.1. You will notice that the four bands are similar, but upon closer inspection there are slight differences. Two of the links have a simple peak to them, and the other two links have a dip and a peak. Look carefully to identify each link. At this time, single out the link that has a simple peak, with 4 etches carved into it. (The etches may be faint, compare the two simple peak links and choose the one with more grooves)2. Once you have found the simple peaked link with four grooves, hold that link only, letting the other links dangle. Turn the ring so that the top of the peak is pointing away from you. There should be two links dangling from the link you are holding, with the fourth link dangling from those two links.3. While still holding the four grooved link, take the other simple peaked link, which should be the one dangling from the bottom, and bring it up to meet with the one you are holding. You should now be holding the two links together, the bands of the links together, and the points of the peaks pointing outwards, opposite of each other (It should look like a diamond)4. Continue holding the links together with your thumb and pointer finger (you will need your other fingers for the next part).5. You will notice that you now have the two 'dip and peak' links dangling from the two links you are holding. Select the link on the right---this is trial and error, sometimes the correct link will be on the right already, and sometimes you may have to pass the wrong link over the top of the ring in order to place the correct link in the proper position. The two dangling links are very hard to tell apart, so you will discover which is the correct one for the next step by following these instructions :6. After grabbing the dangling link on the right, turn the link so that the peaks and dips face you. Looking at the link, notice the dips and peaks. You want the link that has peaks that point like arrows to the LEFT, then the right. (The other link has peaks that point like arrows to the RIGHT, then left )7. When you have found the correct link for the next step, hold it taut against the two simple peak bands you have been holding between your thumb and forefinger. The band of those two links should now be resting against the LEFT pointing peak of the selected link, and you should adjust your hands so that you are holding that link on your pinky, taut.8. With your free hand, grab the last remaining link. Turn the link so that the peaks and dips face the top of the ring (you should be holding the ring upright the entire time) Bring the remaining link towards the right, and overlap it with the link you're holding on your pinky. The easiest way to do this is to imagine you are trying to put the other link on your pinky with the one that's already there. If this is done correctly, you will still be holding the two simple peak links between your thumb and forefinger, and they will form a diamond shape. You will also be holding the other two links on your pinky, they should form a figure eight, with the other two bands passing through the center.9. At this point, I usually change the position of my hands. Now ,hold the figure eight together with your thumb and middle finger, trying not to disrupt the other ones too much! Try to maintain the diamond shape in some way, hold it however you are comfortable, in a way that will enable you to continue with these instructions.10. Select the link on the top, closest to you. (part of the diamond) Spin the link around so that the peak fits through the figure eight---also, make sure that once the peak is inside the figure eight it also passes through the band of the other part of the 'diamond' . When the link has been spun, and passed through the figure eight and the band of the remaining link, fold it downwards, so that it is flush with the two links that form a figure eight.11. Well, you made it to the last remaining link...congratulations!All you have to do now is carefully spin the last link so the peak fits between the peaks and gaps of the already mostly assembled ring (just spin it, no need to do anything fancy! ) Once the last remaining link has been passed through the ring, fold it down to lay flush with the rest of the links.12. Enjoy your puzzle ring!
",5
13104,"I love this ring! Not only is it a wonderfully modern ring that has nice, clean lines and feels sturdy; but, the service I received from Alain Raphael Jewelers was top-notch. I had questions about the product and they were answered with promptness and friendliness.I recommend this product and this seller!
",5
12828,"I LOVE this ring! Only thing is, it's a bit too big, but just a bit...and that's my fault cuz i should'a ordered a size smaller. This ring is symbolically in sync with issues i'm dealing with in my life. I spin it before making a decision. It's beautiful, was shipped ver fast, and i will be buying from this seller again. They're a ""keeper"".
",5
18759,"I love this ring!! Can't beat the price and quality and it is VERY comfortable on the finger. Not sure what's up with the person saying it turned her finger green - that doesn't make sense. The ring looks much more expensive than it is - don't be afraid to buy it as a gift.
",5
18881,"I love this ring, but I had not realized when I put it in my Wish List that the ring is a size 4. I wear a size 6. I don't think it can be sized up two sizes without stress or damage to the ring so I am removing this item from my Wish List. Too bad, beause I love it!
",5
12975,"I love this ring, I wear it practically every day and I couldn't be happier with it. The gold is a little more yellow than it appears in the display image but it still looks amazing with the stone. I am completely satisfied with this purchase.
",5
15672,"I love this ring. I tend to like simple rings that are not overwhelmingly big. While a little bit bigger than some of my rings, the size is just right for the design. I actually wear it quite often as it looks good with both casual and dressy things.
",5
19158,"I love this ring. It came right on time. It is so unique and a great price. Well worth it highly recommended. &lt;3
",5
15877,"i love this ring. it is very well made. i bought it a little to big, that's my only regret. i can still fit it but is slips. that's the only thing that keeps me from wearing it everyday. my only advice is to make sure you know your correct ring size, you'll want to wear this one!
",5
12933,"I love this ring. It represents my engagement to a man who happens to be a man of my dreams from early childhood. He is travelling in another country right now and has a better ring for me when he returns home but this one will always be special to me.
",5
15091,"I love this ring. It represents my engagement to a man who happens to be a man of my dreams from early childhood. He is travelling in another country right now and has a better ring for me when he returns home but this one will always be special to me.
",5
17721,"I love this ring. It took me a while to figure out how to solve the puzzle once undone (it becomes addictive). Totally recommend it to all my friends. I also love the design
",5
18072,"I love this ring. Its exactly like my $1,000 engagement ring that I lost. I wear it all the time and it keeps its shimmer and shine. A very believable ring. Not too big.
",5
15728,"I love this ring. The detail with the trinity on each side adds that little something. The Amethyst coloring is just beautiful. I get compliments all of the time!
",5
15637,"I love this thing! I was wary because of all the cheaply made knock-offs being sold on eBay right now, but this is the real deal; came in the official packaging and everything. It's also extremely durable; I wear it wrapped around my wrist constantly, and it's been hit off of a billion things and still looks brand new (knock on wood).Definitely recommend it. :D
",5
13199,"I love this!!! My husband says our son bought this for me for Mothers' Day... our son is 9 months old!! I love the way we can use Amazon for surprises for each other. I love this pendant! It is easy to see that it is a boy, he has a little smile on his face, and oh how it sparkles!!!
",5
18014,"I love this. I bought it as a Christmas present to go on a charm bracelet I assembled for my daughter. She hybridizes daylilies and this was perfect, even though it seems to be a mutant diploid....LOL She loved it.
",5
12238,"I love this. I travel a fair amount and when I am gone my daughter and I each wear our piece of this. It is a great weight and good quality. A little bit bigger than a dime-fairly small but a good size.
",5
14601,"I love this. It is so simple, yet beautiful and unique. I would highly recommend to anyone looking for the perfect gift.
",5
15996,"I love toe rings that look like mini wedding bands. This is a great price for this ring. Rings like this are hard to find because of the style and price. Sabrina Silver has great prices!
",5
12265,"I love, love this ring. When I got it, it was everything that I expected and then some. The quality of the stone is amazing. The color of the citrine zirconia is just like the image, if not better. The ring is true to size. I love it so much I just ordered the same ring but in the blue topaz. The stone shines a lot,so if you like shine this ring is definetly for you. I highly recommend it. I received it quickly as well. I got it after four days. Hope all of you find this helpful.
",5
12706,"I love, love, love my new bracelet. It's the perfect size and the clasp is strong enough that there is no worry about losing it! The price is definitely right too!!
",5
57826,"I loved it the minute I opened the cute little box. Just what I wanted and expected.
",5
19002,"I loved it. My brand new son inlaw wore it on his kilt for the wedding. Very quick service. Tory
",5
57877,"I loved it. My daughter is a dancer so I thought I would buy her something to reflect her passion. It is a pretty set of dancers, in various poses which are lightweight, in a black color and are very elegant. My daughter hangs some of her jewelry on them but uses them more for decoration.
",5
17601,"I loved my earring. They were a bit heavy but it is still worth the price and the quality. They are a great color.
",5
19768,"I loved the dark color and the size of the earrings. The color matched another smaller pair I have. I can also where a Garnet Pendant that matches them. There well worth the reasonable price and there 14K gold too.
",5
17141,"I loved the earrings, but unfortunatly one of them was faulty and had to send it back. The package was lost in the transition but Amazon gave me a full refund and was very helpful. The earrings were beautiful and of good quality.
",5
18609,"I loved the family pendant. It was beautiful and the chain is really nice.
",5
17542,"I loved the Wiccan Protection knot pendant, I purchased it for my daughter for Christmas and she hasn't taked it off since. She had wanted a Celtic tricetta necklace, but absolutely adored this one just as much.Thank you
",5
12748,"I loved these earrings but they were much more purplish than the photo showed and I couldn't use them so I had to return them. But sure do wish I could have kept them!!!
",5
13523,"I loved these earrings. My daughter wanted some diamond earrings she could wear everyday to work and these were just the right size for that. Very pleased with these.
",5
15847,"I loved this beautiful, simple, yet complex anklet. It was a gift that almost did not get given because everyone who saw it, inducing myself wanted it. My friend was pleased to get it after hearing the story of how it almost was not!
",5
15371,"I loved this ring because it was different, he loved it because it is lighter than gold and durable.
",5
13120,"I Luv It. The picture doesn't give it justice, I love the coloring of the stones they are so pretty with the solid black with white speckling. As well shipping was quicker then i though. And i have a big wrist and it fits....
",5
12950,"I m very happy to buy in amazon , shipping was perfect and on time.
",5
16580,"I may not be the best judge of jewelry, but my wife liked them very much as a Christmas gift (and she is forthright enough to let me know if she didn't). They are elegant in their simplicity, and very lightweight. Although they are the perfect size for my wife, they are probably smaller than you would expect, so I would suggest checking the size carefully before ordering. The clasp secures the rod tightly so I doubt they would be likely to fall off.
",5
18742,"I must admit that I was a bit skeptical when I ordered this ring, being that it was so reasonably priced, but it's lovely. It's dainty, but not flimsy. The stone is nice and for the price, this is a great ring. I got the peridot, but I'm going to get another color as well.
",5
14362,"I must say, this ring is even better than I was expecting it to be. It took a little bit of breaking in to make it spin better but it, within the last few hours, has become my new favorite pass time. If you're a fidgety person or are in need of a none harmful nervous habit, this is the ring for you! I have to take the ACT in a couple of weeks and I can't wait to sit and spin the ring for the whole 3 hours. ^_^Highly recommended.
",5
14765,"I need to have the vendor contact me with info to return. It's going to break, was cut to close on one side...But I love so would like to actually exchange.
",5
19264,"I needed a earring holder that would not catch dust. I looked all over and could not find anything like what I thought I wanted. Then I decided to go on line to look. I found your revolving earing holder which closed up so that no dust would get on the earrings. It is just the thing I was looking for. I have all my post earrings in it and still have room for many more............. Thank you............
",5
15408,"I needed something basic in silver and these fit the bill exactly. They are exactly what I was looking for.
",5
13003,"I needed this for a couple of jewelry projects I was working on. It arrived on time. I am satisfied.
",5
16293,"I never bought crystal jewelry before. I thought that crystal looked cheap. But these earrings were beautiful! These size is perfect and the shape and color is great.
",5
19314,"I now have about six of these jewelry trays and plan to get six more. They are wonderful!! The clear plastic lid and their stackability make them ideal for the job. Don't know how I lived without them for all these years.
",5
18658,"I obtained all that i needed known about the product in the specificationsIt's perfect for a mother's day gift
",5
14929,"I opened the package as soon as it arrived, which was just a couple of days after I placed my order. I ordered the recommended chain along with it and I couldn't be happier with my purchase! It is so pretty and looks even nicer than the picture online! I look forward to ordering more items from Silver Insanity!
",5
13453,"I ordered 2 pair (Amber/Green and Water) to give as Christmas gifts. I was very pleased - one - to find such lovely choices online, and - two- to be able to give gifts of recycled products that represent my own commitments and introduce this responsibility for promoting creativity and responsibility to my friends.On the earrings themselves - the glass pieces have that wonderful smooth and frosted look, the colors are subtle, and the overall product is light and natural.
",5
12742,"I ordered a batch of these together. I was a few cents shy of the free shipping & the seller was awesome enough to go ahead & give it to me, & we're talking $9+ worth of free shipping. TOTALLY cool to deal with. Fast shipping & the items themselves are perfect. They are as detailed in the sales description. The beads are vibrant, as I have the green, red & purple. This is a great product & seller & I would certainly buy again.
",5
12408,"I ordered a pair of peridot earrings. They arrived very promptly and were just as described. Very nice, very good service.
",5
13656,"I ordered and paid for this bracelet on 12/31/12. The ETA was 1/7 to 1/9 2013. The bracelet actually arrived 1/4 2013 way ahead of this ETA. Because I first read all the customer reviews before purchasing, I did tighten the two side clasp hinges which I personally believe is no big deal considering the price I paid for it. The bracelet is now tightly clasped and I fear no possiblity of it opening and slipping off. I also tried numerous times to make sure I will be able to open and close it on my own and have no trouble doing so. I do, however, advise anyone buying this bracelet to also tighten those two side clasp hinges before wearing it. All you need is a clamp or even a scissors would do the trick.The actual bracelet is just beautiful. It sparkles and catches the light like real diamonds. The diamonds themselves are also small enough to fool anyone except for possibly a jeweler. It layers beautifully with my two other silver bracelets as I now mostly wear either white gold or sterling silver. And just like my other two bracelets, I will always wear it and not take it off to save time in the mornings.Also, I used to watch and buy a lot of jewelry from QVC. From what I have learned over the years, diamonds really glisten when cast in either white gold or silver as versus yellow gold. And the savings in cost from buying this bracelet as versus a diamonique bracelet from QVC is $60 or higher. And it looks just as beautiful as any of the jewelry I have ever bought from this TV shopping channel. I am so so pleased with my present to me. Love it.
",5
17673,"I ordered as a gift, this was a very heavy, gorgeous and detailed amulet. The Item was exactly how it was described and pictured.
",5
17772,"I ordered both the 1mm and 2mm silver chain and much prefer the 2mm one. It has a nice 'feel' and I think it will last better than the 1mm chain.
",5
16137,"I ordered earrings for a Christmas gift for a girl who's 14 (and loves girly things). I know she will love these. Not only are they her colors, but will look perfect on her. Plus they have the nice closing hooks, which is nice for any earrings. I've lost qute a few that just hook through. I hope she can wear them for years.
",5
